unit_id,isp,technology,package_download_speed,package_upload_speed,full_package_name,market_class,country,region,geography,national_weight,rural_weight,isp_weight,distance_from_exchange_dsl_only,download_24h_avg,download_24h_min_avg,download_24h_max_avg,download_peak_avg,download_peak_min_avg,download_peak_max_avg,download_0_6am,download_6am_12am,download_12_18pm,download_18_19pm,download_19_20pm,download_20_21pm,download_21_22pm,download_22_23pm,download_23pm_00midnight,upload_24h_avg,upload_24h_min_avg,upload_24h_max_avg,upload_peak_avg,upload_peak_min_avg,upload_peak_max_avg,dns_failure_24h,dns_failure_peak,dns_lookup_24h,dns_lookup_peak,jitter_upstream_24h,jitter_upstream_peak,jitter_downstream_24h,jitter_downtream_peak,latency_24h,latency_peak,packet_loss_24h,packet_loss_peak,web_loading_24h,web_loading_peak,disconnections,youtube_uhd_24h,youtube_hd_24h,youtube_sd_24h,youtube_failed_24h,youtube_startup_delay_24h,youtube_uhd_peak,youtube_hd_peak,youtube_sd_peak,youtube_failed_peak,youtube_startup_delay_peak,netflix_uhd_24h,netflix_hd_24h,netflix_sd_24h,netflix_failed_24h,netflix_startup_delay_24h,netflix_uhd_peak,netflix_hd_peak,netflix_sd_peak,netflix_failed_peak,netflix_startup_delay_peak,iplayer_uhd_24h,iplayer_hd_24h,iplayer_sd_24h,iplayer_failed_24h,iplayer_startup_delay_24h,iplayer_uhd_peak,iplayer_hd_peak,iplayer_sd_peak,iplayer_failed_peak,iplayer_startup_delay_peak,mean_ping_ms_with_downstream_load,median_ping_ms_with_downstream_load,package_download
775764,Plusnet,FTTC,76,20,Plusnet 76 FTTC,B,England,North East,Urban,0.1433,0.81498,0.869767442,NA,66.87910391,65.96143443,67.46483965,67.28240587,67.26074215,67.31053723,67.13624985,67.306972,67.327416,65.83501143,67.32978286,67.19335467,67.41598267,63.0247984,66.694424,16.87836333,16.791352,16.93555771,16.83523886,16.81128509,16.83758618,0,0,15.34092443,14.65590323,0.332560976,0.367571429,0.32442682900000003,0.325285714,11.99591892,12.0142,2.25e-5,0,135.5014487,132.2298333,0,1,0,0,0,2589.170506,1,0,0,0,2593.187563,1,0,0,0,567.1572105,1,0,0,0,584.9196429,0,1,0,0,724.2185116,0,1,0,0,956.4849444,27.84622093,27.385,76
775770,Plusnet,FTTC,38,10,Plusnet 38 FTTC,B,England,Yorkshire & Humberside,Urban,0.7965,0.99656,1.177083333,NA,36.156715,32.55417244,37.14050311,34.09819754,33.4951605,35.0286195,36.89636098,36.78348776,35.82948361,33.7740184,36.74104178,34.377777,33.6508704,36.95971147,36.5407808,9.158440659,8.955521481,9.191431111,9.106352667,9.078042,9.1402925,0,0,31.15414338,35.27541702,0.340591837,0.3204,0.510780612,1.528,10.58653529,11.08409615,2.02e-4,8.3e-5,189.0703587,255.7143429,0.096774194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38
775788,TalkTalk,FTTC,76,20,TalkTalk 76 FTTC,B,England,East Midlands,Urban,0.8976,0.81498,1.145833333,NA,73.23183278,68.45299948,74.38601729,70.39906369,69.64816343,71.04620838,74.20419886,73.92512759,73.28779411,74.17369318,68.5555,70.89902764,70.03242347,71.44365022,73.72344738,18.64725576,18.54623458,18.67678323,18.59483552,18.58581105,18.61219619,0,0,12.7912497,12.39765111,0.179605351,0.178777778,0.328053512,0.455888889,12.60923803,12.799875,2.46e-5,1.77e-4,133.1747391,139.1313214,0,1,0,0,0,2559.293075,1,0,0,0,2544.975077,1,0,0,0,479.6848209,1,0,0,0,503.6254,0,1,0,0,398.4606885,0,1,0,0,426.62912,52.10200746,54.136,76
775790,Sky,FTTC,38,10,Sky 38 FTTC,B,England,South East,Urban,NA,NA,NA,NA,23.0248248,21.11045265,25.78588413,21.8647248,21.62075657,22.56288343,24.62658322,23.36642492,21.9459175,21.48929891,21.47114311,22.31622533,21.187474,22.546264,21.806012,4.997900468,4.920844129,5.036964387,5.0146296,5.014891429,5.017349714,0,0,35.09427673,39.87317647,3.712609626,5.115666667,0.344828877,0.593833333,29.09045161,31.68955,0.001572012,3.51e-4,465.5530404,433.1298,0.129032258,0.72392638,0.27607362,0,0,1260.118288,0.75,0.25,0,0,1340.980917,0.735294118,0.264705882,0,0,2311.233639,0.545454545,0.454545455,0,0,2501.072438,0,1,0,0,1239.769049,0,1,0,0,1473.7419,48.77310494,48.1645,38
776242,BT,FTTC,76,20,BT 76 FTTC,B,England,East Midlands,Rural,0.2472,0.64797,0.81,NA,62.0375217,60.53990942,62.27823845,62.05417736,61.98712,62.12356747,62.13933133,62.02507215,62.03171771,61.72444652,61.82437371,62.04697214,62.0611424,62.0522048,61.38826069,18.41988227,18.09155303,18.47251535,18.42907641,18.41373493,18.44414027,0,0,27.65082772,29.20893946,0.318074766,0.435724138,0.15647352,0.170448276,8.341737796,8.359540984,8.6e-5,0,172.8641719,170.7158689,0.161290323,1,0,0,0,2542.253015,1,0,0,0,2523.725887,1,0,0,0,728.398372,1,0,0,0,733.25675,0,1,0,0,906.3997751,0,1,0,0,1032.366133,60.27017857,60.908,76
776244,EE,FTTC,76,20,EE 76 FTTC,B,Wales,Wales,Rural,NA,NA,NA,NA,73.64432336,72.37033548,73.76950632,73.494788,73.25850621,73.74934759,73.67079803,73.45307554,73.70488257,73.54663333,73.32432457,73.46602914,73.52354686,73.75258581,73.75812232,18.55811629,18.46863665,18.57935742,18.55852954,18.54680693,18.56830933,0,0,16.20806232,16.13261186,0.256403614,0.247375,0.195141566,0.190541667,13.09178571,13.10412903,1.96e-4,2.02e-5,159.8811439,164.4653103,0.225806452,0.76504298,0.232091691,0.00286533,0,1296.763133,0.745454545,0.236363636,0.018181818,0,1521.693017,1,0,0,0,592.5078017,1,0,0,0,599.9747143,0,1,0,0,666.0306092,0,1,0,0,682.0595741,57.47706686,57.9365,76
800220,Vodafone,FTTC,76,20,Vodafone 76 FTTC,B,England,South West,Urban,NA,NA,NA,NA,73.97118744,71.56862813,74.26994787,73.17439396,72.56939329,73.667090580000007,74.24499279,74.04449871,73.90684968,74.06220187,73.49702733,73.4310768,72.94521286,74.05747123,74.21005574,18.55277712,18.45487974,18.57506761,18.5268486,18.50167045,18.55116903,4.92e-4,0,11.87245796,14.89428148,0.184073482,0.178666667,0.39698722,2.544333333,9.06059863,9.743854839,1.83e-4,1.92e-5,236.9605576,172.67375,0.096774194,0.997109827,0,0.002890173,0,2681.377494,1,0,0,0,2576.283,1,0,0,0,510.3202128,1,0,0,0,543.7449216,0,1,0,0,387.2960819,0,1,0,0,392.5100588,67.07497376,74.025,76
800270,BT,FTTC,76,20,BT 76 FTTC,B,England,North West,Rural,0.4496,0.64797,1.278947368,NA,33.34509188,27.52493677,34.34110968,29.93942907,28.587696,30.84485477,34.28603561,34.20412759,33.88388507,31.81162215,31.7178407,30.57854514,29.2683572,33.48621728,34.22105419,14.37978712,14.19975303,14.42260206,14.29882589,14.24894655,14.31526764,0,0,13.044846,14.76153719,0.253638037,0.263055556,0.333766871,2.639166667,12.44246676,16.00955,6.95e-5,9.75e-5,170.5807485,215.6264783,0.064516129,0.996932515,0,0.003067485,0,1781.607477,1,0,0,0,1775.561075,0.996996997,0.003003003,0,0,1062.502,0.979591837,0.020408163,0,0,1167.970224,0,1,0,0,474.9878273,0,1,0,0,646.0191778,101.7823345,102.658,76
800280,Plusnet,FTTC,76,20,Plusnet 76 FTTC,B,Scotland,Scotland,Urban,NA,NA,0.912195122,NA,73.53783427,72.0277311,73.712368,73.09273248,72.9399256,73.517052,73.68054732,73.617743,73.32660541,72.58401689,73.65185714,72.95122,73.27283927,73.53431482,73.59948044,18.45334019,18.31603613,18.53574323,18.43192257,18.40925309,18.42691309,0,0,20.12991823,20.85120879,0.28330137,0.266181818,0.335671233,0.353909091,18.68379545,18.70082456,5.23e-4,9.87e-5,245.5757876,199.6591818,0.032258065,0.801886792,0.198113208,0,0,1198.683137,0.866666667,0.133333333,0,0,1238.501567,1,0,0,0,685.0477277,1,0,0,0,687.83184,0,1,0,0,1472.163996,0,1,0,0,1860.286722,62.68096789,62.918,76
800284,BT,FTTC,76,20,BT 76 FTTC,B,England,South East,Urban,1.4114,0.81498,0.972,NA,54.01226916,47.81965419,57.6105969,50.81455031,49.54486514,52.87775229,57.40990636,53.55300904,51.033208,52.74236379,53.10912674,50.554,50.93035044,57.16282063,56.18062205,11.93504101,11.76490735,11.97594374,11.90432819,11.88794714,11.92777229,0,0,7.817600317,7.047578231,0.281990033,0.241857143,0.338116279,0.352761905,6.36630643,6.334135593,1.9e-5,3.28e-5,114.9669717,116.5532857,0.032258065,0.772435897,0.227564103,0,0,1195.429051,0.813953488,0.186046512,0,0,1245.138605,0.990228013,0.009771987,0,0,795.9436903,0.976744186,0.023255814,0,0,914.8408182,0,1,0,0,439.9716467,0,1,0,0,454.9911579,66.55941214,64.497,76
800316,Plusnet,FTTC,38,10,Plusnet 38 FTTC,B,England,West Midlands,Rural,NA,NA,NA,NA,16.59918186,15.59415794,16.71554452,16.58965616,16.52514607,16.66207141,16.62854052,16.65156414,16.59540945,16.57737986,15.95011527,16.60841408,16.57161969,16.42156773,16.6891649,4.071031103,4.005369548,4.096480774,4.050380923,4.032523429,4.067825143,0,0,24.23756346,24.9980146,0.301314815,0.316538462,0.270444444,0.624730769,8.615369382,8.614358491,1.08e-5,2.71e-5,280.3252169,274.7538077,0,0.772036474,0.227963526,0,0,1293.552571,0.791666667,0.208333333,0,0,1336.262375,0.976119403,0.023880597,0,0,1891.6702540000001,0.979591837,0.020408163,0,0,1900.846633,0,1,0,0,1060.411608,0,1,0,0,1105.8077,62.24595509,62.772,38
800326,EE,FTTC,38,10,EE 38 FTTC,B,England,North East,Rural,0.0309,0.462,0.7375,NA,31.04993392,27.75494994,31.55033497,30.3965617,29.41229632,31.21888896,30.64600343,30.7224461,31.26118174,31.18961324,30.83552,30.65012104,30.15356733,31.46733133,31.69640533,6.475318019,6.206474323,6.572129548,6.371492348,6.2860336,6.43966368,9.39e-5,0,23.5087437,23.4650557,0.339262346,0.3536,0.245666667,0.82944,19.48449925,19.94275926,0.001645789,6.52e-4,250.3636339,246.450449,0.967741935,0.99689441,0.00310559,0,0,1516.938087,1,0,0,0,1524.311872,0.99376947,0.00623053,0,0,1249.725551,1,0,0,0,1219.044596,0,1,0,0,955.7270887,0,1,0,0,962.596898,55.71808696,53.193,38
800328,Sky,FTTC,76,20,Sky 76 FTTC,B,England,East,Urban,1.7486,2.31166,0.742587097,NA,60.75791502,59.93464981,61.0552449,60.881914,60.60046044,60.73221511,60.49868929,60.67673352,60.87826533,60.82701333,60.60313714,60.99503733,60.76879067,60.9685696,60.93532089,18.5096376,18.40489471,18.54368361,18.4512952,18.44231467,18.485084,0,0,14.95238443,14.64655455,0.220857143,0.214,0.222326531,0.358166667,5.696083933,5.774304348,5.46e-5,0,149.5828946,179.2250769,0.161290323,1,0,0,0,2687.8096,1,0,0,0,2714.134727,1,0,0,0,666.4687083,1,0,0,0,661.2826154,0,1,0,0,538.5639683,0,1,0,0,555.879875,34.920448,34.652,76
800330,EE,FTTC,76,20,EE 76 FTTC,B,England,West Midlands,Urban,0.6955,0.81498,0.847058824,NA,58.92656364,53.0039151,59.88650297,56.66966982,55.1107649,58.28391071,59.79116583,59.30498933,58.93462964,59.54364267,58.90096568,57.54545481,55.82516286,58.86266676,58.35268587,18.42086367,17.28515381,18.57545497,18.33008936,18.18111387,18.51886053,0,0,10.22021351,10.74116463,0.260598291,0.271961538,0.216415954,0.389038462,9.469507565,9.572806452,0.001042312,3.49e-4,141.8140393,138.6038889,0.483870968,1,0,0,0,2505.605469,1,0,0,0,2601.342364,1,0,0,0,672.8883447,1,0,0,0,686.2108727,0,1,0,0,536.0213191,0,1,0,0,563.2162222,54.84870774,61.835,76
806432,BT,FTTC,38,10,BT 38 FTTC,B,Scotland,Scotland,Urban,1.0914,0.99656,0.287878788,NA,24.10134084,22.50378606,24.30061703,24.02968948,23.80216114,24.28014171,24.22441796,24.23547403,24.04136548,23.9845728,24.06699022,23.95904978,24.10032919,23.98110483,23.454056,4.946827622,4.791725677,5.187918194,4.934984941,4.863191143,5.007183714,0,0,21.96192157,22.111045,0.334734328,0.328592593,0.178823881,0.618037037,16.58440859,16.57177586,1.18e-4,3.72e-5,242.7410533,259.9074074,0.064516129,1,0,0,0,1576.621417,1,0,0,0,1580.462887,0.996932515,0,0.003067485,0,1612.060845,1,0,0,0,1596.952885,0,1,0,0,762.9355452,0,1,0,0,785.769625,137.0846154,139.228,38
812396,Sky,FTTC,76,20,Sky 76 FTTC,B,England,East,Urban,NA,NA,NA,NA,72.9808078,66.12337368,74.70191174,69.82749226,67.6620671,71.99291742,74.54858977,74.44565045,73.92939755,73.02941006,71.53652284,69.39079484,70.26418968,71.00344232,72.78083019,14.18265279,8.796429419,17.82603174,11.85553102,10.77963923,12.69475432,3.46e-4,0,15.95313981,16.12665812,0.286629526,0.261033333,0.278961003,0.596666667,12.75572973,13.13401613,0.020321357,0.035163374,509.7268093,735.8057581,0.032258065,0.76819407,0.23180593,0,0,1202.314515,0.774193548,0.225806452,0,0,1181.565355,1,0,0,0,650.7472216,1,0,0,0,714.9564194,0,1,0,0,851.3860495,0,1,0,0,943.4385333,21.6848,22.3085,76
812398,Plusnet,FTTC,38,10,Plusnet 38 FTTC,B,England,Yorkshire & Humberside,Urban,0.054,0.99656,0.458108108,NA,35.88610077,32.91237342,36.37195148,34.80998522,34.12667972,34.75345324,35.76282098,35.46552356,36.24721007,36.10154696,36.06646341,35.90676659,34.16704441,35.71550555,36.17259587,7.454025111,7.340059355,7.485944258,7.442895304,7.432265931,7.45220331,7.4e-4,0,24.2300799,24.53059149,0.368073016,0.367588235,0.299720635,0.410647059,10.39330703,10.51548077,2.72e-4,3.71e-4,182.0220544,198.8258372,0.838709677,0.764350453,0.232628399,0.003021148,0,1226.077645,0.804347826,0.195652174,0,0,1201.20413,1,0,0,0,947.7661455,1,0,0,0,995.270087,0,1,0,0,906.3048855,0,1,0,0,908.9970435,60.42238253,71.419,38
812402,BT,FTTC,38,10,BT 38 FTTC,B,England,South West,Urban,0.4239,0.99656,0.431818182,NA,34.88693948,31.98301766,35.25537324,35.10349154,35.05619714,35.17700743,34.93857698,34.59449815,35.243509,35.05739857,35.0351168,35.152382,35.06158543,33.7971552,33.00936716,5.502358839,5.338198345,5.714947034,5.494345692,5.459963429,5.540035714,0,0,12.8849769,12.92106402,0.298752412,0.304285714,0.272003215,0.262821429,9.886203338,9.973018868,1.53e-4,1.11e-5,152.9712935,189.88332,0.068965517,1,0,0,0,1568.549178,1,0,0,0,1564.574481,1,0,0,0,1062.855196,1,0,0,0,1074.493865,0,1,0,0,534.7052508,0,1,0,0,580.30625,94.5371465,93.755,38
812412,Plusnet,FTTC,38,10,Plusnet 38 FTTC,B,England,East Midlands,Urban,0.2934,0.99656,0.678,NA,15.67539042,14.10214684,16.03346658,15.66830683,15.42356771,15.87827971,15.77682184,15.73789781,15.56734277,15.49715695,15.70907354,15.80109662,15.51137345,15.75183886,15.09015067,2.007700669,1.872274323,2.055985806,2.009462,1.994098074,2.013353185,6.62e-4,0,13.93330587,14.63624167,0.562237288,0.59145,0.590165254,0.97775,9.817242792,9.874096774,3.11e-5,1.52e-5,298.2398783,284.80112,0.064516129,0.996197719,0,0.003802281,0,1015.908343,0.98,0,0.02,0,1213.756382,0.80620155,0.19379845,0,0,1868.622375,0.76744186,0.23255814,0,0,1769.402209,0,1,0,0,926.9167614,0,1,0,0,942.8286087,163.6738403,168.344,38
812432,TalkTalk,FTTC,76,20,TalkTalk 76 FTTC,B,England,East,Urban,0.5896,0.81498,0.458333333,NA,54.88897684,46.58041217,56.62029043,53.31266107,52.06348255,55.02849964,56.52258582,55.198622,54.62811733,52.99825943,50.97898133,52.92833257,53.716206,56.443408,56.63814618,18.62744161,18.3174233,18.69545843,18.63668267,18.60260473,18.671244,0,0,14.46812997,13.47401667,0.366060976,0.352333333,0.483654472,0.474047619,11.51499413,11.03006977,2.35e-4,1.08e-4,146.322698,143.5314762,0.043478261,0.672064777,0.327935223,0,0,1156.801619,0.710526316,0.289473684,0,0,1175.977053,1,0,0,0,736.8767831,1,0,0,0,808.04035,0,1,0,0,816.1314143,0,1,0,0,952.309675,31.64280165,27.088,76
812590,Vodafone,FTTC,76,20,Vodafone 76 FTTC,B,Scotland,Scotland,Urban,NA,NA,NA,NA,46.87219132,42.26323045,48.05743716,40.76720267,38.70666133,44.54435867,47.7665904,47.1912417,46.69887111,47.145204,46.52933292,44.490504,37.7885616,44.69010933,46.947068,17.40013378,17.26669445,17.44860955,17.03822629,16.894552,17.341696,0.001503759,0,28.79944402,34.7188,0.317,0.274,0.307872038,0.342666667,21.84486604,24.435,4.66e-4,9.79e-5,662.8014771,3271.2176,0.129032258,0.759776536,0.240223464,0,0,1449.281346,0.666666667,0.333333333,0,0,1151.967111,0.971910112,0.028089888,0,0,948.7620275,0.571428571,0.428571429,0,0,1910.876,0,0.958823529,0.041176471,0,3476.048075,0,0.888888889,0.111111111,0,6183.589556,67.31886559,77.838,76
812596,TalkTalk,FTTC,76,20,TalkTalk 76 FTTC,B,England,London,Urban,NA,NA,NA,NA,73.42682311,68.01744329,74.26343059,73.27084965,72.59541694,73.94628235,73.310965,73.92935297,72.63190212,73.14083812,72.54820424,73.61958259,72.92211671,73.95349788,73.25361271,18.32779743,17.16111906,18.54816847,18.41903953,18.34512518,18.49295388,0,0,10.21142513,10.09491199,0.271358974,0.243705882,0.322097436,0.437882353,5.824445255,6.028911765,6.51e-4,0.002691365,112.4431633,115.6238235,0.032258065,0.995,0,0.005,0,1401.720525,1,0,0,0,1333.200029,1,0,0,0,512.8187363,1,0,0,0,517.6561471,0,1,0,0,426.091165,0,1,0,0,429.7767941,30.03461929,30.338,76
812602,BT,FTTC,38,10,BT 38 FTTC,B,England,East Midlands,Rural,1.1164,0.462,0.413043478,NA,7.873903764,6.497260387,8.13700129,7.765002769,7.496800593,8.054700741,8.013572941,8.028823579,7.853013429,7.579492444,7.71440832,7.847119692,7.682885846,7.656073667,7.980448842,0.8135616,0.680050323,0.914426323,0.81895632,0.786198571,0.839437143,0,0,20.62078194,19.03386753,2.509106299,2.358375,0.617629921,0.861958333,13.61660281,18.165,5.53e-4,3.19e-4,577.9707891,587.25558,0.096774194,0.003717472,0.981412639,0.014869888,0,796.3114015,0,0.980392157,0.019607843,0,800.5551373,0,0.992831541,0.007168459,0,1835.587684,0,1,0,0,1867.340849,0,0.992307692,0.007692308,0,1554.483132,0,1,0,0,1524.584302,129.7781978,119.463,38
812644,BT,FTTC,76,20,BT 76 FTTC,B,England,North West,Urban,1.0606,0.81498,0.991836735,NA,65.44948601,59.43098013,66.34304284,62.8506584,60.39775252,65.55571432,65.8565768,65.85047663,65.69821049,65.7726088,65.77601393,64.68127448,61.13814658,65.28484907,65.9950289,18.56141062,18.49935665,18.59709316,18.55941111,18.55363768,18.56997987,0,0,20.84859996,20.75027133,0.291828488,0.352793103,0.260546512,0.300482759,16.24674494,16.27033871,7.7e-5,5.96e-5,182.7866292,185.0519355,0.064516129,0.767123288,0.232876712,0,0,1261.395205,0.783333333,0.216666667,0,0,1275.966167,1,0,0,0,708.228,1,0,0,0,752.8653065,0,1,0,0,489.1183589,0,1,0,0,497.8018871,48.80072571,46.8415,76
812698,BT,FTTC,76,20,BT 76 FTTC,B,England,South East,Urban,2.1834,0.81498,1.278947368,NA,51.12035987,50.70190503,51.36073652,51.11011725,51.02582271,51.19306426,51.05000232,51.11353246,51.07845032,51.11220619,51.12656103,51.06438933,51.15437006,51.11629703,51.13193832,18.44067149,18.40615665,18.46897084,18.43838059,18.42955071,18.4474271,0,0,22.637612,23.03532004,0.254637883,0.233133333,0.192086351,0.1936,6.430182077,6.448258621,4.45e-4,6.86e-4,158.9394931,170.9272419,1.483870968,0.769021739,0.22826087,0.002717391,0,1252.237269,0.766666667,0.233333333,0,0,1196.8014,0.997282609,0.002717391,0,0,849.8910813,0.983606557,0.016393443,0,0,939.5797097,0,1,0,0,788.8362608,0,1,0,0,892.5887742,66.37731319,70.782,76
812700,BT,FTTC,76,20,BT 76 FTTC,B,England,South East,Urban,1.4855,0.81498,0.991836735,NA,72.81402963,67.28310857,73.80341029,71.2416048,69.55949067,70.37394267,73.75065908,73.76320667,73.75306844,73.67758933,73.6765504,69.70112,72.7820896,70.854942,69.2238256,16.95191963,16.87113829,16.96998857,16.957528,16.95098667,16.96639467,0,0,25.99030321,28.38284516,0.251567164,0.2104,0.253910448,0.2716,6.958446429,7.016363636,2.62e-5,5.65e-5,185.2693672,187.4175,0.129032258,0,1,0,0,714.0807692,0,1,0,0,715.0428,1,0,0,0,593.4403906,1,0,0,0,615.0814,0,1,0,0,817.7199524,0,1,0,0,764.513,49.26153125,50.8835,76
812708,BT,FTTC,76,20,BT 76 FTTC,B,England,North West,Urban,1.3753,0.81498,1.278947368,NA,46.32782545,39.5676049,47.91782194,43.60514766,41.78714987,45.57060133,47.00274216,47.36735607,46.86656621,46.17011561,45.79255862,43.92594267,43.27329076,46.17426297,46.3285208,9.811341144,9.226797161,9.916357161,9.685422237,9.542219467,9.834212267,8.6700000000000007e-05,0,14.20917234,14.39040045,0.259804665,0.366928571,0.280650146,0.75075,10.13508163,10.68277049,1.89e-4,9.73e-5,138.0792907,142.3617321,0.096774194,0.779329609,0.220670391,0,0,1245.68869,0.789473684,0.210526316,0,0,1308.710526,0.997206704,0.002793296,0,0,817.9003482,0.98245614,0.01754386,0,0,869.902,0,1,0,0,423.040243,0,1,0,0,430.9257759,73.38294,74.3485,76
812710,Sky,FTTC,76,20,Sky 76 FTTC,B,England,Yorkshire & Humberside,Rural,0.3338,1.52049,0.697581818,NA,69.07146723,68.0796991,69.18951458,68.98947169,68.8879976,69.13600133,69.15805154,69.06156276,69.10340525,68.890956,68.75651503,68.92367333,69.04587029,69.15000748,69.14287561,18.65871764,18.52363484,18.68575329,18.65658747,18.64868427,18.66242907,0,0,11.10916048,11.0663865,0.319223529,0.301115385,0.282614706,0.314384615,10.17280245,10.20268852,4.28e-4,2.28e-5,145.8154314,156.0676429,0.129032258,0.774928775,0.222222222,0.002849003,0,1226.040552,0.830188679,0.169811321,0,0,1218.39583,1,0,0,0,525.5341433,1,0,0,0,544.0219636,0,1,0,0,532.9436091,0,1,0,0,572.1702222,36.28662286,36.6235,76
812718,BT,FTTC,76,20,BT 76 FTTC,B,England,London,Urban,1.295,0.81498,0.972,NA,56.9932987,49.65216337,58.54498316,55.89160259,54.94589726,56.95366947,56.70478616,57.88878443,57.55943109,56.41386737,55.315152,56.30603916,55.45414178,56.67396444,55.95844978,18.30152241,17.62091747,18.43362484,18.22723568,18.11213053,18.35087326,0,0,8.629461179,8.508829897,0.206412322,0.210722222,0.393530806,0.853944444,4.410848812,4.556631579,7.09e-5,4.48e-5,101.9387208,104.3318919,0.032258065,0.613636364,0.386363636,0,0,1082.592593,0.621621622,0.378378378,0,0,1078.290865,0.990990991,0.009009009,0,0,711.8089063,0.972972973,0.027027027,0,0,795.2947895,0,1,0,0,409.6397909,0,1,0,0,418.3619189,59.45191549,60.009,76
812720,BT,FTTC,76,20,BT 76 FTTC,B,Northern Ireland,Northern Ireland,Urban,1.9092,0.81498,0.991836735,NA,71.11534175,68.99897471,71.23460155,71.07482925,70.92887974,71.22542994,71.20138898,71.16899794,70.7499579,70.53076748,71.219956,71.1736449,70.97271973,70.8428375,71.1993329,18.56087642,18.400408,18.57484955,18.52590067,18.49000774,18.56461652,0,0,21.44508965,21.24195483,0.222657143,0.193392857,0.131082857,0.140678571,17.06411081,17.09969355,9.01e-5,3.57e-5,189.2140042,208.4991129,0.064516129,0.77173913,0.22826087,0,0,1167.32234,0.806451613,0.193548387,0,0,1194.081516,1,0,0,0,576.6659565,1,0,0,0,581.6902931,0,1,0,0,443.1011463,0,1,0,0,460.4506613,62.58805367,60.3975,76
812740,Plusnet,FTTC,76,20,Plusnet 76 FTTC,B,England,Yorkshire & Humberside,Urban,NA,NA,0.912195122,NA,67.66172666,66.76687768,67.76602761,67.27304503,66.85050245,67.69558761,67.6912688,67.65039095,67.67323987,67.6817631,67.68057213,67.52138452,67.02470555,67.67058297,67.67378968,18.43524094,18.3622511,18.45116826,18.44045071,18.43374813,18.44715329,0,0,23.25066652,23.83540041,0.269261838,0.272064516,0.197169916,0.26183871,8.702409524,8.765564516,3.58e-6,2.63e-5,148.574927,150.6111935,0,0.773584906,0.226415094,0,0,1210.55417,0.774193548,0.225806452,0,0,1221.462694,1,0,0,0,651.0048976,1,0,0,0,628.6263387,0,1,0,0,836.6138221,0,1,0,0,888.5401774,55.80594678,56.797,76
812742,BT,FTTC,76,20,BT 76 FTTC,B,England,East,Urban,1.6319,0.81498,0.81,NA,67.74338273,58.53386658,69.38056826,65.67978102,64.13790731,66.83324055,69.24273948,67.32456142,66.23891264,68.24848981,66.99797548,64.93510904,66.517537,67.66929806,69.07871148,18.37362512,18.18244723,18.41141806,18.364183,18.35481057,18.38818914,0,0,10.5570754,10.96368523,0.254907246,0.264870968,0.527446377,0.760193548,5.974586395,6.154645161,8.51e-5,6.92e-5,104.5779311,134.4350556,0.032258065,0.768786127,0.231213873,0,0,1163.779925,0.796610169,0.203389831,0,0,1179.589661,1,0,0,0,652.2346954,1,0,0,0,656.3966296,0,1,0,0,418.9066431,0,1,0,0,434.0733051,49.80136391,52.998,76
812744,Sky,FTTC,76,20,Sky 76 FTTC,B,England,East,Urban,NA,NA,NA,NA,56.46929036,50.992602840000004,57.36496594,53.98388852,53.73150467,54.70755333,57.20131006,56.52210756,55.23984031,54.76878844,56.2457085,53.18812667,54.48647495,57.07398657,57.31564413,18.51919007,18.18211226,18.62154013,18.46739778,18.44498031,18.52862585,0,0,12.91172243,12.99903602,0.33495614,0.290777778,0.335342105,0.736333333,5.618695976,5.75375,8.11e-4,2.54e-4,109.3439281,116.449375,0.129032258,0.787401575,0.208661417,0.003937008,0,1359.664837,0.823529412,0.147058824,0.029411765,0,1729.1965,0.99609375,0.00390625,0,0,610.8223385,0.975,0.025,0,0,709.0741463,0,1,0,0,570.4764375,0,1,0,0,628.3215758,19.57066667,19.696,76
812754,EE,FTTC,76,20,EE 76 FTTC,B,England,West Midlands,Urban,1.2074,0.81498,1.125,NA,45.56189838,45.11437548,45.69595484,45.60733495,45.56549239,45.65134503,45.5649457,45.49843242,45.54675523,45.576224,45.35203387,45.60448453,45.61009342,45.55825161,45.56505755,11.14755265,11.119112,11.24555794,11.1535553,11.13758065,11.16982426,0,0,14.00521689,14.03291992,0.423140244,0.443586207,0.300265244,0.277689655,11.08957259,11.0861129,1.88e-4,1.79e-5,160.8606424,172.4743065,0.322580645,0.762295082,0.237704918,0,0,1236.739429,0.766666667,0.233333333,0,0,1247.750467,1,0,0,0,744.6776309,1,0,0,0,743.4172857,0,1,0,0,615.0087342,0,1,0,0,625.9550328,82.13713842,81.193,76
812762,BT,FTTC,76,20,BT 76 FTTC,B,England,East,Urban,NA,NA,NA,NA,74.19277906,73.10302271,74.26445626,74.0353722,73.8622424,74.2145664,74.21412103,74.11568142,74.19442916,73.83064987,74.22132497,73.88420773,74.19174924,74.228192,74.0760896,18.43635522,18.26626529,18.45914787,18.43766047,18.43113227,18.4443984,8.6e-5,0,23.57434977,21.62896555,0.257125731,0.244633333,0.173675439,0.1798,6.873009655,6.8622,4.12e-5,9.56e-6,152.603074,143.6769167,0.193548387,0.779036827,0.220963173,0,0,1227.153904,0.807017544,0.192982456,0,0,1251.504614,1,0,0,0,589.6534448,1,0,0,0,599.9571356,0,1,0,0,847.6595862,0,1,0,0,954.8036842,49.83543662,50.765,76
