unit_id,ISP,Technology,PACKAGE (download by upload),package_upload_speed,MarketClass, Distance from exchange - DSL only,Region,Country,Geography,Full package name,Download - 24 (ave),Download - 24 min(ave),Download - 24 max (ave),Download - peak (ave),Download - peak min(ave),Download - peak max (ave),Download - 0-6am,Download - 6am-12am,Download - 12-18pm,Download - 18-19pm,Download - 19-20pm,Download - 20-21pm,Download - 21-22pm,Download - 22-23pm,Download - 23pm-00midnight,Upload - 24 (ave),Upload - 24 min(ave),Upload - 24 max (ave),Upload - peak (ave),Upload - peak min(ave),Upload - peak max (ave),DNS Failure 24hr,DNS Failure peak,DNS Rate - 24h,DNS Rate - peak,Jitter-upstream - 24h,Jitter-upstream - peak,Jitter-downstream - 24h,Jitter-downtream - peak,Latency - 24h,Latency - peak,Packet Loss - 24h,Packet Loss - peak,Web loading - 24h,Web loading - peak,Disconnections,YouTubeUHD24hr,YouTubeHD24hr,YouTubeSD24hr,YouTubeFailed24hr,YouTubeStartupDelay24hr,YouTubeUHDPeak,YouTubeHDPeak,YouTubeSDPeak,YouTubeFailedPeak,YouTubeStartupDelayPeak,NetflixUHD24hr,NetflixHD24hr,NetflixSD24hr,NetflixFailed24hr,NetflixStartupDelay24hr,NetflixUHDPeak,NetflixHDPeak,NetflixSDPeak,NetflixFailedPeak,NetflixStartupDelayPeak,iPlayerUHD24hr,iPlayerHD24hr,iPlayerSD24hr,iPlayerFailed24hr,iPlayerStartupDelay24hr,iPlayerUHDPeak,iPlayerHDPeak,iPlayerSDPeak,iPlayerFailedPeak,iPlayerStartupDelayPeak,DL24hr,DLpeak,UL24hr,ULpeak,DNS24hr,DNSpeak,Jitter24h,JitterPeak,Latency24h,LatencyPeak,Web24hr,WebPeak,YouTube24hr,YouTubePeak,Netflix24hr,NetflixPeak,iPlayer24hr,iPlayerPeak,mean_ping_ms_with_downstream_load,median_ping_ms_with_downstream_load,national_weight,rural_weight,isp_weight
948326,Sky,FTTC,76,20,B,,Wales,Wales,Rural,Sky 76 FTTC,61.84322502,56.44859923,63.89541729,61.87380615,61.59466982,61.60194473,62.22031133,63.10582582,62.52234764,63.27540907,58.32306954,61.950384,61.78446533,57.60013467,58.90843893,18.59297595,18.42590632,18.65997781,18.59134729,18.58363418,18.61076291,0,0,8.25771639,8.176205882,0.177467456,0.169571429,0.309260355,0.345428571,10.88338104,10.912,0.000646,0,152.2427086,175.1936875,0.129032258,0.987012987,0,0.012987013,0,1314.959,1,0,0,0,1366.641091,0.98089172,0.012738854,0.006369427,0,738.3789068,1,0,0,0,667.5080769,0,1,0,0,404.7414304,0,1,0,0,355.4484545,159,13,163,17,5470,208,171,7,527,28,356,16,154,11,157,13,158,11,20.36107006,20.577,0.2111,1.52049,0.742587097
948370,Virgin,Cable,50,5,B,,Yorkshire & Humberside,England,Urban,Virgin 50 Cable,54.4814764,49.94472335,55.04871871,53.93252606,53.25315277,54.61189935,54.83581218,54.76378707,54.11499819,,53.26921394,54.22307561,53.64197652,54.04425729,54.54886453,4.997194409,4.885996903,5.017648774,4.998245806,4.993696258,5.002795355,0,0,18.45799151,19.35441068,1.670069565,2.131827586,0.127043478,0.47037931,14.82976164,15.35037097,0.00014,4.69E-05,331.7230719,331.2562581,0.096774194,0.997252747,0,0.002747253,0,1436.355395,1,0,0,0,1329.44221,1,0,0,0,753.1327221,1,0,0,0,840.6027258,0,1,0,0,407.7895671,0,1,0,0,425.756129,366,62,368,62,11774,992,351,29,744,62,737,62,364,62,367,62,365,62,58.14145682,58.073,1.1784,1.31608,
948382,Kcom,FTTP,400,35,Hull,,Yorkshire & Humberside,England,Urban,Kcom 400 FTTP,405.766877,383.9901388,419.4315062,398.7827013,391.7619184,406.8620906,411.3841572,411.3230555,404.2739688,405.0312691,403.0789597,397.4447939,400.2369485,400.6046091,406.5780723,37.10952577,36.70309508,37.21137692,36.95660637,36.7978288,37.12341376,0,0,11.22505666,11.77213636,0.241344086,0.377416667,0.167114695,0.294458333,8.49485786,8.6743,0.000106,2.42E-05,90.52269474,92.91244898,0.076923077,0.98615917,0.006920415,0.006920415,0,1993.598126,0.979591837,0.020408163,0,0,2336.720515,1,0,0,0,126.0250584,1,0,0,0,223.7945306,0,1,0,0,308.1213234,0,1,0,0,603.2009091,288,48,288,49,9329,784,283,24,610,50,580,49,289,49,291,49,195,49,61.99607447,47.773,0.175,0.15254,
948384,Virgin,Cable,200,20,B,,South East,England,Urban,Virgin 200 Cable,219.0585279,209.3926142,220.1837543,218.6633334,217.7590973,219.5675695,219.3824729,219.2702444,219.0519854,218.1169386,218.2820168,218.0880614,219.2386054,219.3653902,212.6278725,20.95019174,20.74864981,20.99354916,20.95220645,20.93581342,20.96859948,0,0,18.45519797,18.63923101,1.734411429,1.846133333,0.052942857,0.070433333,15.95463547,16.25604839,0.000298,6.90E-05,363.4000137,352.1339194,0.451612903,0.997297297,0.002702703,0,0,1324.512511,1,0,0,0,1325.12029,0.997289973,0.002710027,0,0,479.9765962,1,0,0,0,643.1454032,0,1,0,0,382.3714043,0,1,0,0,388.8628226,371,62,370,62,11839,992,356,30,730,62,742,62,370,62,369,62,371,62,29.7180854,30.621,0.9719,1.31608,1
948386,Virgin,Cable,200,20,B,,London,England,Urban,Virgin 200 Cable,209.9084306,181.1232545,219.4173017,193.9230783,189.5022011,201.3115797,219.2557614,218.5369653,212.5020694,210.1195071,205.0250979,197.3370579,190.2562113,189.4224281,208.5621694,20.52088371,16.59687148,20.99157445,20.550368,20.23339586,20.88078869,0,0,17.81589925,18.19070842,1.331629412,1.744827586,0.269514706,0.471103448,15.16920278,15.60078333,0.001697446,0.000965,255.1112553,280.7168814,0.322580645,1,0,0,0,1336.033628,1,0,0,0,1352.87587,1,0,0,0,357.9458424,1,0,0,0,376.0952,0,1,0,0,408.5571886,0,1,0,0,505.9797193,350,56,351,57,11528,944,346,29,734,60,723,59,352,54,349,55,350,57,151.3951879,152.2345,0.9719,1.31608,1
948394,Sky,ADSL2+,17,,B,5000m+,Northern Ireland,Northern Ireland,Rural,Sky  ADSL2+,2.848490352,2.794379355,2.877119226,2.845841935,2.835600516,2.856083355,2.848059355,2.855101677,2.841775484,2.8485592,2.845351467,2.850389935,2.841293935,2.84928129,2.845729806,0.639246829,0.582058839,0.667051355,0.631430426,0.613525419,0.642659355,0,0,36.70641316,36.62687372,0.925487465,0.695451613,0.451991643,0.450870968,32.76442308,32.869,5.93E-05,0,1618.756997,1595.971742,0.444444444,0,0,1,0,1080.796425,0,0,1,0,1023.416871,0,0.997289973,0.002710027,0,2023.676079,0,1,0,0,2063.854661,0,0.04076087,0.95923913,0,2420.606337,0,0.048387097,0.951612903,0,2420.953735,370,62,368,61,11767,992,365,31,52,5,739,62,369,62,369,62,368,62,138.5201599,120.03,5.4289,0.64162,
948398,Virgin,Cable,500,35,B,,East,England,Urban,Virgin 500 Cable,472.5772944,334.0639352,547.5331933,375.8555788,358.6418356,402.9112988,526.5156331,515.5369963,484.3593682,447.3082529,402.297927,353.2684778,396.8293154,495.736608,520.203184,33.6243515,22.55745652,36.93187071,34.56716672,33.57925103,35.58362455,0,0,19.19156632,19.47550195,2.8882,3.363107143,0.20522963,0.450107143,13.52996812,14.18062712,0.000513,1.31E-05,394.57536,364.88584,0.129032258,0.996389892,0,0.003610108,0,1509.231954,1,0,0,0,1369.830333,1,0,0,0,430.522685,1,0,0,0,442.83298,0,1,0,0,403.9447446,0,1,0,0,408.8058077,275,54,274,50,9391,783,274,28,704,59,585,50,277,51,273,50,277,52,79.55575646,67.356,0.2703,1.31608,1
948400,Virgin,Cable,350,35,B,,East,England,Urban,Virgin 350 Cable,372.2883679,328.8909249,384.0311974,359.8208178,346.8164415,372.8251941,376.1261474,373.9703711,374.4683152,378.3971236,369.7369277,360.1680439,359.4735917,365.6571587,374.4111825,30.37940527,17.17068723,36.92726735,28.78503357,26.45818968,31.37369987,0,0,20.44925732,21.08026181,3.070585915,4.207066667,0.247338028,0.304833333,13.51612925,14.29840323,8.76E-05,9.55E-06,385.3429218,385.9817097,0.096774194,1,0,0,0,1366.793152,1,0,0,0,1375.855726,1,0,0,0,572.0940216,1,0,0,0,579.9684754,0,1,0,0,490.4791962,0,1,0,0,472.4924754,372,62,370,61,11885,992,361,30,749,62,743,62,369,62,370,61,371,61,85.48609264,75.961,0.5231,1.31608,1
948402,Plusnet,ADSL2+,17,,B,1750-2000m,South West,England,Rural,Plusnet  ADSL2+,5.10529447,4.202498065,5.399456774,4.901609176,4.81349952,4.98797088,5.06456,5.180567289,5.117384471,5.235987333,5.218417043,5.2017045,4.634857778,4.886173176,4.9509615,0.724863317,0.631897806,0.747458581,0.713026286,0.704878333,0.733545333,0,0,36.20492574,37.349716,0.970987013,1.1685625,0.930445887,1.36025,31.80581654,33.05660714,0.000316,0.00028,1040.197234,1023.409897,0.258064516,0,0.782101167,0.217898833,0,1182.455161,0,0.771428571,0.228571429,0,1421.427703,0,0.984126984,0.011904762,0.003968254,2132.44692,0,0.971428571,0.028571429,0,2015.532622,0,0.841463415,0.158536585,0,3345.93162,0,0.757575758,0.242424242,0,4733.321034,255,34,250,35,8379,510,235,16,677,56,553,39,257,35,252,35,246,33,177.0697291,160.7,1.1666,0.64162,1.3875
948404,Plusnet,FTTC,76,20,B,,Northern Ireland,Northern Ireland,Urban,Plusnet 76 FTTC,52.72087325,45.42640284,54.25005084,51.63488062,51.11469913,52.15275026,53.52331566,53.61008693,52.4707432,52.6480209,52.79390027,51.6568305,51.61961113,51.92543173,50.67530813,15.45987246,15.27644,15.50090245,15.42043344,15.38661567,15.422783,0.003318584,0,32.36422024,32.30951816,0.406363636,0.37973913,0.26120303,0.285173913,26.66896143,26.61414286,2.62E-05,7.48E-05,269.0562734,294.8067736,0,0.99704142,0,0.00295858,0,1528.265393,1,0,0,0,1431.844378,1,0,0,0,978.3101257,1,0,0,0,987.335,0,1,0,0,552.8544467,0,1,0,0,591.7192564,340,39,339,39,10848,730,336,23,740,56,709,53,338,37,334,37,338,39,92.38281682,101.298,0.2128,0.81498,1.038888889
948410,Virgin,Cable,200,20,B,,South East,England,Urban,Virgin 200 Cable,218.6359543,214.526999,219.3833577,217.0398766,215.8034018,218.2763515,219.0540259,219.090167,218.4718354,218.6805605,218.0671259,216.9792705,217.1004828,219.0644596,219.0527484,20.9367666,20.08985213,21.01022555,20.90181226,20.81956748,20.98405703,0,0,17.48607656,17.87290442,1.708552326,2.086096774,0.117078488,0.151516129,13.03988781,13.38298387,0.000162,0.000691,354.3644835,555.9711613,0.290322581,0.997297297,0,0.002702703,0,1451.637445,1,0,0,0,1305.07979,1,0,0,0,371.0141541,1,0,0,0,387.2676452,0,1,0,0,382.3621806,0,1,0,0,384.6609839,371,62,372,62,11871,991,350,31,736,62,742,62,370,62,370,62,371,62,93.72079006,91.4635,0.9719,1.31608,1
948412,Hyperoptic,FTTP,1000,1000,B,,South East,England,Urban,Hyperoptic 1000 FTTP,610.2458937,480.8279653,707.3815958,386.7985806,386.7985806,386.7985806,862.8802304,694.1164672,551.855024,348.028984,403.033772,386.9206224,386.493476,541.9851264,633.3788527,886.2554665,857.0947566,902.7439455,870.5037107,870.5037107,870.5037107,0,0,6.990711538,8.802790909,0.096052632,0.0985,0.320017544,0.5985,3.181167683,4.346227273,0.00100662,0.000382,64.67985217,106.8145,0.166666667,1,0,0,0,1179.135143,1,0,0,0,1217.954333,1,0,0,0,1069.377983,1,0,0,0,1803.747,0,1,0,0,161.7206154,0,1,0,0,163.5122857,46,7,60,6,1696,112,57,2,334,22,117,6,56,6,58,5,52,7,4.697893617,3.677,0.3673,0.15254,1
948422,Virgin,Cable,200,20,B,,Yorkshire & Humberside,England,Urban,Virgin 200 Cable,217.3892921,204.6221401,219.3047461,212.6305348,208.938793,216.3222766,218.6330996,219.0171938,217.1164189,216.0839646,216.3975579,213.9846986,211.2763711,217.8175966,218.9047917,20.7551692,18.26390116,21.01623148,20.90062387,20.82465652,20.97659123,0,0,18.95540618,19.16157084,2.077994269,2.449586207,0.187593123,0.326724138,15.45009823,16.02098387,0.000496,0.000217,367.4268058,373.2076774,0.290322581,1,0,0,0,1375.974549,1,0,0,0,1369.670645,1,0,0,0,594.583748,1,0,0,0,865.4610161,0,1,0,0,398.4156082,0,1,0,0,403.7095,369,62,367,62,11840,992,355,29,747,62,740,62,364,62,369,62,365,62,88.20872603,87.892,0.9719,1.31608,1
948424,Sky,FTTC,76,20,B,,South East,England,Urban,Sky 76 FTTC,65.44093678,59.35516181,67.33904077,65.60778857,65.44777067,66.57285867,65.64178971,63.81669269,66.32398462,64.864552,66.015792,65.1979072,65.83550044,66.23210827,64.10357788,17.97968986,17.30539174,18.20427794,17.99538114,17.99270667,18.06072867,0,0,15.83969213,15.60728269,0.750808642,0.466428571,0.197919753,0.175285714,11.42458473,11.27760526,0.001494287,0.000942,188.8132126,246.8536471,0.806451613,1,0,0,0,1250.596993,1,0,0,0,1331.982235,0.993421053,0.006578947,0,0,1404.960706,1,0,0,0,1607.603429,0,1,0,0,471.8925855,0,1,0,0,393.2544118,145,14,148,14,5381,287,164,7,547,38,307,17,137,17,152,14,142,17,31.00886207,34.269,2.6294,2.31166,0.990116129
948426,Three,Fixed Wireless - 4G,,,B,,East,England,Urban,Three  Fixed Wireless - 4G,66.9270633,24.35629884,130.2809326,35.15143709,27.16824708,42.52377692,128.1447851,82.87456469,58.1826176,39.27655556,38.85619576,29.67969937,39.30995776,57.1516085,81.0438724,24.05929879,20.39370529,27.8105471,22.7831638,22.73087744,23.87849184,0.000621,0.003378378,73.39295109,72.65457732,5.280369668,6.386611111,1.843473934,2.9025,60.22969394,61.96185714,0.000756,0.001928606,856.0164979,775.6810638,0.193548387,0.983050847,0.011299435,0.005649718,0,1630.680607,0.923076923,0.051282051,0.025641026,0,1081.24255,0.932291667,0.067708333,0,0,1029.247142,0.857142857,0.142857143,0,0,1207.991432,0,1,0,0,1276.423203,0,1,0,0,1315.23907,209,44,197,40,6446,592,215,18,623,49,474,47,177,39,192,42,202,41,323.1826316,240.993,,,
948446,TalkTalk,FTTC,76,20,B,,North West,England,Urban,TalkTalk 76 FTTC,68.56947134,64.86982632,69.63114323,67.8752072,67.50648174,68.14743687,69.40271,69.22497324,68.36923262,67.22287418,67.7940688,67.72913067,67.97259156,67.14191086,66.214396,18.59872492,18.43572373,18.64832107,18.565283,18.544034,18.59059933,0,0,12.36869257,13.45095541,0.240485185,0.243,0.352318519,0.581,11.93299281,12.2489434,0.000241,7.12E-05,2371.462006,2146.036333,0.096774194,1,0,0,0,1793.9688,1,0,0,0,1270.343222,1,0,0,0,566.2708477,1,0,0,0,563.6538235,0,1,0,0,294.7184127,0,1,0,0,326.3887059,245,30,158,16,4752,320,274,13,709,53,551,33,150,18,151,17,142,17,46.3893444,46.69,0.7365,0.81498,1.145833333
948448,TalkTalk,FTTC,38,10,B,,North West,England,Urban,TalkTalk 38 FTTC,35.89832228,32.44279226,37.05798916,35.55878064,35.05962514,36.18797429,36.40679312,36.88799184,35.10979118,34.98545692,35.06576504,35.34172467,35.75914,35.25076618,36.21641846,9.298097662,9.266761032,9.320629677,9.295538909,9.292391484,9.299718452,0,0,22.66974517,22.81307159,1.446367213,1.477285714,1.350078689,1.42,16.9624625,16.98433333,0.000174,0.000143,279.3424969,285.5817273,0.032258065,1,0,0,0,875.4806495,1,0,0,0,873.9932264,1,0,0,0,1191.793838,1,0,0,0,1147.762157,0,1,0,0,761.2127428,0,1,0,0,830.2926909,308,50,314,55,10554,896,311,21,734,60,660,55,310,53,315,51,309,54,38.48742763,37.765,6,0.99656,1.652777778
948452,EE,FTTC,38,10,B,,South East,England,Urban,EE 38 FTTC,9.227359067,7.515501161,9.482796129,8.471208941,8.116799467,8.733305067,9.396341115,9.318270915,9.274996933,9.454854133,9.208755586,8.990915556,7.886539,9.104537714,9.334996903,2.893736871,2.678460387,2.929176774,2.839797617,2.804970667,2.90922963,0,0,18.13197438,21.83976225,0.896862974,2.962173913,0.459483965,0.946652174,15.05690884,17.40067857,0.000374,4.23E-05,487.7291368,586.3616346,0.322580645,0.447976879,0.543352601,0.00867052,0,1026.660564,0.285714286,0.714285714,0,0,910.255551,0,0.997118156,0.002881844,0,1473.637555,0,1,0,0,1564.663962,0,0.994269341,0.005730659,0,1670.514304,0,1,0,0,1622.078302,349,51,346,47,11431,832,349,23,738,56,716,52,346,49,347,49,349,48,110.4759853,117.615,,,
948454,Sky,FTTC,76,20,B,,East Midlands,England,Urban,Sky 76 FTTC,58.99179484,56.23065538,59.46775754,58.71630226,58.48652,59.01444267,59.3290153,58.56862087,58.96309878,59.251176,57.97797933,58.51379491,58.901934,59.2974,59.31898733,15.57074551,15.48195815,15.63293908,15.54343933,15.51126467,15.575614,0,0,15.72245505,16.15542857,0.230940299,0.390454545,0.45891791,0.984363636,12.20925979,13.01758333,0.000328,0.000144,163.0589388,168.335,0.230769231,1,0,0,0,1371.466821,1,0,0,0,1340.185958,1,0,0,0,645.9855827,1,0,0,0,707.5292917,0,1,0,0,377.1162357,0,1,0,0,436.1079583,140,23,140,24,4448,384,136,11,285,24,282,24,140,24,139,24,140,24,19.71460448,18.632,1.5516,2.31166,1.354129412
948456,Plusnet,FTTC,38,10,B,,Scotland,Scotland,Urban,Plusnet 38 FTTC,27.46292642,25.28281265,27.69925935,27.34249876,27.15438262,27.5628331,27.59897187,27.18530253,27.40475186,27.57711973,27.37001032,27.20888462,27.46229076,27.29530684,27.15951614,7.534379977,7.42072,7.570380645,7.507358069,7.478007733,7.536856267,0,0,31.51990052,31.6231234,0.847659026,0.827724138,0.767071633,0.782068966,25.10782069,25.17101667,2.15E-05,2.62E-05,281.6207563,285.4077458,0,0.997206704,0.002793296,0,0,854.9074972,1,0,0,0,861.9978421,0.997175141,0.002824859,0,0,1442.068675,1,0,0,0,1351.744056,0,1,0,0,556.5113277,0,1,0,0,558.2352105,356,55,360,58,11456,875,355,29,739,60,728,59,358,57,354,54,356,57,131.8231017,134.3325,,,
948462,Sky,ADSL2+,17,,B,250-500m,West Midlands,England,Urban,Sky  ADSL2+,15.99367113,15.48973729,16.07954348,15.97956317,15.90565707,16.05774053,16.03920748,16.00880039,15.90992285,15.96408138,15.91251371,15.95547034,16.003656,15.98239971,15.99660193,0.900167066,0.835974968,0.928350452,0.902177517,0.891925333,0.912040267,0,0,24.04977987,24.88953901,0.787278592,0.861714286,0.400325513,0.387821429,17.45491245,17.45074194,0.000122,0.000267,571.2185682,605.7348667,0.032258065,1,0,0,0,712.2323585,1,0,0,0,740.2883898,0.890756303,0.109243697,0,0,2270.889375,0.728813559,0.271186441,0,0,2273.270111,0,1,0,0,1174.92549,0,1,0,0,1261.891627,355,58,357,58,11517,992,347,28,745,62,718,60,357,59,357,59,354,59,43.13046724,35.918,4.7358,3.59663,0.557142857
948466,Plusnet,FTTC,38,10,B,,Wales,Wales,Urban,Plusnet 38 FTTC,19.45864802,17.11320232,19.84910271,19.13655058,18.52680335,19.74629781,19.80390219,19.41576529,19.52213484,19.04354452,18.59412465,18.55524594,19.71785523,19.82705497,19.81256335,4.576708415,4.454982968,4.608746581,4.571527097,4.548964645,4.594089548,0,0,14.54195073,14.80029606,0.405735795,0.720172414,0.271909091,0.66762069,11.27252941,11.56893548,9.36E-05,0.000213,279.7337353,346.0138871,0,0.997304582,0,0.002695418,0,993.2632354,0.983870968,0,0.016129032,0,1363.189765,0.967654987,0.032345013,0,0,1608.954588,0.951612903,0.048387097,0,0,1597.782226,0,1,0,0,1403.739934,0,1,0,0,2051.03227,372,62,372,62,11802,957,358,29,745,62,743,62,371,62,371,62,368,61,53.20103652,52.4845,0.0555,0.99656,0.678
948470,Vodafone,FTTC,38,10,B,,Northern Ireland,Northern Ireland,Urban,Vodafone 38 FTTC,36.81199421,34.76410194,37.17887406,36.45507755,36.10319971,36.66372943,37.14479384,37.05184052,36.47580574,37.12451013,36.75394074,36.56216313,36.360348,36.23822152,36.44742371,9.256037246,8.897780129,9.282936516,9.2297936,9.197271467,9.2525848,0.001908224,0.007936508,22.16453519,23.65,0.572327381,0.554703704,0.657613095,1.866333333,18.94969199,20.72890323,0.00034,0.000415,512.6703809,1907.929135,0.096774194,1,0,0,0,841.9310844,1,0,0,0,854.678119,0.984375,0.015625,0,0,1139.414785,0.909090909,0.090909091,0,0,1764.310896,0,1,0,0,533.9463665,0,1,0,0,488.4734348,339,49,340,55,11005,756,342,27,751,62,692,52,320,42,320,44,323,47,39.56937879,40.053,,,
948478,Sky,FTTC,76,20,B,,Yorkshire & Humberside,England,Urban,Sky 76 FTTC,62.03935385,56.87881806,63.38763174,60.1880745,59.3881767,61.6981353,62.55442305,62.63337067,61.9549268,59.67967467,61.77674067,61.295028,59.081121,60.82875467,62.11724686,18.154064,17.77100361,18.23617858,17.97936071,17.885087,17.958012,0,0,21.52713811,21.76910455,0.261614634,0.2085,0.3062,0.6154,18.33650889,18.47822414,0.000196,0.000102,282.8314956,392.5796765,0.096774194,1,0,0,0,1372.939595,1,0,0,0,1381.313071,1,0,0,0,726.52325,1,0,0,0,750.3859355,0,1,0,0,478.65,0,1,0,0,582.43325,207,32,206,34,7246,448,209,10,631,58,458,34,205,28,200,31,203,32,28.69326471,29.3975,2.6294,2.31166,0.990116129
948482,Vodafone,FTTC,38,10,B,,North West,England,Urban,Vodafone 38 FTTC,31.51351832,30.58850606,31.71525523,31.52321232,31.43539938,31.52012738,31.5207069,31.510039,31.52726783,31.234782,31.57110905,31.50828495,31.5428045,31.39087,31.452225,6.775434626,6.497226323,6.834434581,6.766730588,6.750750957,6.763041739,0,0,16.38543384,16.13272093,0.314805461,0.285863636,0.413668942,1.048863636,12.41257857,14.4719434,0.00021,0.000337,261.2414459,313.5403158,0.161290323,0.996268657,0,0.003731343,0,949.0957127,1,0,0,0,840.39165,0.996309963,0.003690037,0,0,1449.225419,1,0,0,0,1413.797,0,1,0,0,410.7321423,0,1,0,0,407.6524103,280,37,266,34,1827,131,297,22,714,53,302,19,268,40,271,40,267,39,48.16808394,43.903,,,
948492,Sky,ADSL2+,17,,B,250-500m,East,England,Urban,Sky  ADSL2+,17.6850959,16.15350606,17.78679432,17.58401616,17.44483834,17.76656331,17.76149377,17.73930022,17.51975478,17.74179791,16.2284424,17.47153774,17.67640914,17.73510271,17.76963974,1.049660258,0.952247484,1.078825548,1.050836679,1.038608,1.053696267,0,0,19.33158488,19.53102194,0.649598131,0.508464286,0.366084112,0.3555,9.057713885,9.445,0.000156,0.000159,483.7930599,617.0993137,0.161290323,0.990740741,0.009259259,0,0,601.2634722,0.981818182,0.018181818,0,0,614.0521455,0.978193146,0.021806854,0,0,1996.768929,0.944444444,0.055555556,0,0,1937.888732,0,1,0,0,883.5907882,0,1,0,0,834.7972778,321,51,316,53,10595,789,327,28,727,55,663,51,324,55,321,54,321,54,29.97670159,23.726,4.7358,3.59663,0.557142857
948496,Three,Fixed Wireless - 4G,,,B,,Scotland,Scotland,Urban,Three  Fixed Wireless - 4G,43.42451342,23.35955174,68.10921342,35.73004996,35.40508181,40.09843794,51.72317862,49.24315326,41.65773255,35.95903857,38.94390122,37.55851232,33.82540167,44.85014191,43.60851916,17.99366336,13.024672,21.92715897,18.39520677,17.40734039,18.49829419,0,0,63.28864019,63.90752255,10.6618505,12.6202381,0.940584718,0.486380952,62.53232398,65.70328571,0.000615,0.000227,725.0629055,763.3246122,0.419354839,0.959375,0.0375,0.003125,0,1299.196059,0.94,0.04,0.02,0,1395.976558,0.862179487,0.137820513,0,0,1423.120404,0.82,0.18,0,0,1755.602889,0,0.996742671,0.003257329,0,1542.055767,0,0.978723404,0.021276596,0,1856.235019,311,49,317,52,10799,768,307,21,727,63,668,49,320,50,312,50,307,47,474.5765492,412.907,,,
948498,TalkTalk,FTTC,76,20,B,,East,England,Urban,TalkTalk 76 FTTC,60.25417821,59.38317342,60.43729419,60.07236609,59.85346304,60.31775136,60.33569,60.3149632,60.24284563,60.14486167,59.87853527,60.1268704,60.00748,60.25437257,60.09871226,14.77368944,14.70064103,14.83792542,14.76803565,14.76062528,14.77736224,0,0,7.881014092,8.057829787,0.497006154,0.51175,0.256086154,0.305791667,8.055535664,8.108679245,6.02E-05,0,112.9512948,119.4469167,0.032258065,1,0,0,0,1284.85271,1,0,0,0,1281.471771,1,0,0,0,598.9538571,1,0,0,0,587.5988958,0,1,0,0,257.6499512,0,1,0,0,263.5606042,325,46,323,46,2027,143,331,24,729,53,335,24,331,48,329,48,328,48,20.01568111,19.884,0.8785,0.81498,1.145833333
948500,TalkTalk,FTTC,38,10,B,,North East,England,Urban,TalkTalk 38 FTTC,35.20373346,32.44349239,35.60945574,35.1308011,34.94594,35.38445947,35.4466362,34.88616928,34.92480614,35.25472736,34.67451255,35.14782097,35.11378124,35.45592,35.37089755,5.874531891,5.80572,5.910148903,5.866703586,5.859361867,5.879847467,0,0,11.46120949,11.61244828,0.195430818,0.35737931,0.314757862,0.424344828,17.20520914,17.38040323,0.000307,0.000207,202.1538262,398.9621034,0.129032258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,58,337,58,5376,472,324,29,736,62,668,58,0,0,0,0,0,0,,,,,
948502,Sky,FTTC,76,20,B,,West Midlands,England,Urban,Sky 76 FTTC,66.56229417,64.45608052,66.84187535,66.33077986,66.02071787,66.704032,66.70137574,66.66163141,65.54576287,66.810715,66.31761292,66.01087733,66.62862014,66.58690092,66.80215561,18.19270081,18.00502916,18.23607355,18.17969039,18.14763148,18.21068594,0,0,11.38040752,12.23952723,0.23428013,0.21968,0.236169381,0.4316,6.295077356,6.355196721,2.46E-05,2.56E-05,160.818576,197.2717636,0.032258065,1,0,0,0,1303.179191,1,0,0,0,1345.833696,1,0,0,0,561.4188228,1,0,0,0,563.6004364,0,1,0,0,361.6784323,0,1,0,0,335.1019815,317,56,319,57,10285,879,313,25,725,61,637,55,314,56,316,55,310,54,18.29739297,18.239,2.1565,2.31166,0.697581818
948506,Vodafone,FTTC,76,20,B,,North East,England,Urban,Vodafone 76 FTTC,64.566979,58.68376774,65.33712026,61.78976488,60.21025707,63.4874712,65.2054072,65.12793027,64.76653014,64.75855786,63.81110523,62.5512464,61.00202538,62.86488187,64.3770432,16.67170793,16.54777316,16.68817755,16.64634237,16.61382297,16.66027252,0.001158645,0.008839779,22.88010477,24.14570688,0.54421345,0.465965517,0.592391813,1.496068966,19.85061806,20.99272131,0.000226,0.000131,463.1550777,1994.382862,0.161290323,0.993975904,0.006024096,0,0,1319.773889,0.979591837,0.020408163,0,0,1300.734469,0.903903904,0.09009009,0.006006006,0,1306.677893,0.604166667,0.375,0.020833333,0,2354.550944,0,0.99702381,0.00297619,0,415.1700928,0,0.978723404,0.021276596,0,568.1654783,347,59,350,59,11220,905,348,29,734,61,709,58,332,49,333,48,336,47,27.5915,27.3055,,,
948508,EE,FTTC,76,20,B,,North East,England,Rural,EE 76 FTTC,39.94846513,38.28915561,40.53126555,40.30354188,40.02221055,40.64849418,40.01873698,40.14385657,39.22953781,39.7575488,39.94826365,40.2615421,40.37138769,39.471712,39.86694611,10.62059324,10.39296129,10.71962916,10.64352706,10.60735235,10.65902157,0,0,18.99857016,18.19623148,0.472086957,0.4081,0.350630435,0.218,18.49833901,18.27309091,0.000295,0,233.0583458,217.5233077,0.258064516,1,0,0,0,982.8867403,1,0,0,0,980.7918158,1,0,0,0,1077.760415,1,0,0,0,1024.329171,0,1,0,0,485.3174758,0,1,0,0,476.3585938,251,34,255,34,1607,110,234,10,658,55,244,13,257,37,253,35,248,32,74.44102479,72.259,0.2415,0.64797,1.125
