ISP,Technology,package_download,Region,average_download_speed,average_upload_speed,discrepancy_download,significant
Plusnet,FTTC,38,Scotland,25.84362829,1.070340465,31.99045186842105,TRUE
Plusnet,FTTC,38,Scotland,20.484977,3.040472581,46.09216578947368,TRUE
Plusnet,FTTC,38,Scotland,16.81651596,4.215531825,55.74601063157895,TRUE
Plusnet,FTTC,38,Scotland,31.86412421,6.881416437,16.14704155263158,TRUE
Plusnet,FTTC,38,Scotland,36.47314059,9.272550593,4.018051078947369,FALSE
Plusnet,FTTC,38,Scotland,26.83521342,5.829007141,29.381017315789475,TRUE
Plusnet,FTTC,38,Scotland,35.52761987,9.151798575,6.506263499999994,FALSE
Plusnet,FTTC,38,Scotland,35.64641247,9.270475061,6.193651394736839,FALSE
Plusnet,FTTC,38,Scotland,34.25449391,8.285696,9.856594973684208,FALSE
Plusnet,FTTC,38,Scotland,27.46292642,7.534379977,27.729141000000002,TRUE
Plusnet,FTTC,38,South East,22.47187666,4.869703711,40.86348247368421,TRUE
Plusnet,FTTC,38,South East,35.67584631,9.158037386,6.1161939210526395,FALSE
Plusnet,FTTC,38,South East,29.77069011,7.512507274,21.656078657894735,TRUE
Plusnet,FTTC,38,South East,24.17237051,5.345294953,36.388498657894736,TRUE
Plusnet,FTTC,38,South East,18.95854585,5.819241935,50.10908986842105,TRUE
Plusnet,FTTC,38,South East,5.662228205,0.948208383,85.09939946052633,TRUE
Plusnet,FTTC,38,South East,32.45154513,8.143274969,14.60119702631579,TRUE
Plusnet,FTTC,38,South East,31.21239232,6.474964617,17.862125473684213,TRUE
Plusnet,FTTC,38,South East,19.90049231,8.531351136,47.630283394736836,TRUE
Plusnet,FTTC,38,South East,36.73316008,8.111669119,3.333789263157901,FALSE
Plusnet,FTTC,38,South East,35.70210824,9.188296994,6.047083578947365,FALSE
Plusnet,FTTC,38,South East,16.8895599,6.394183844,55.553789736842106,TRUE
Plusnet,FTTC,38,South East,31.41547016,5.137202686,17.327710105263154,TRUE
Plusnet,FTTC,38,South East,33.25615443,6.689509755,12.483804131578943,TRUE
Plusnet,FTTC,38,South East,36.36949562,4.79700195,4.290800999999994,FALSE
Plusnet,FTTC,38,South East,17.69719705,5.052456628,53.428428815789474,TRUE
Plusnet,FTTC,38,South East,19.99884448,3.308618352,47.371461894736846,TRUE
Plusnet,FTTC,38,South East,30.04364467,6.281537536,20.93777718421053,TRUE
Plusnet,FTTC,38,South East,23.70251407,5.74026487,37.62496297368421,TRUE
Plusnet,FTTC,38,South East,28.76939836,3.497184561,24.29105694736842,TRUE
Plusnet,FTTC,38,South East,28.04413458,6.733429427,26.199645842105255,TRUE
Plusnet,FTTC,38,South East,37.03621669,9.184739205,2.5362718684210437,FALSE
Plusnet,FTTC,38,South East,20.50195855,1.898973603,46.04747749999999,TRUE
Plusnet,FTTC,38,South East,25.17579235,6.299568651,33.747914868421056,TRUE
Plusnet,FTTC,38,South East,36.74331589,6.656575063,3.307063447368426,FALSE
Plusnet,FTTC,38,South East,32.97940934,5.713698303,13.212080684210537,TRUE
Plusnet,FTTC,38,South East,35.80856075,9.085070916,5.766945394736847,FALSE
Plusnet,FTTC,38,South East,35.83548582,1.832961094,5.696089947368415,FALSE
Plusnet,FTTC,38,South East,37.08757409,9.203960498,2.4011208157894823,FALSE
Plusnet,FTTC,38,South East,35.70013759,8.447478884,6.0522695000000075,FALSE
Plusnet,FTTC,38,South East,23.37973869,6.354429969,38.47437186842105,TRUE
Plusnet,FTTC,38,South East,36.55521185,6.127517003,3.8020740789473706,FALSE
Plusnet,FTTC,38,South East,37.06518644,9.271787553,2.4600356842105318,FALSE
Plusnet,FTTC,38,South West,35.80419835,9.246929896,5.778425394736842,FALSE
Plusnet,FTTC,38,South West,36.81331722,9.273001169,3.122849421052627,FALSE
Plusnet,FTTC,38,South West,35.91522064,6.482575032,5.486261473684208,FALSE
Plusnet,FTTC,38,South West,36.92363253,9.185017416,2.832545973684213,FALSE
Plusnet,FTTC,38,South West,36.80039592,9.23954227,3.1568528421052644,FALSE
Plusnet,FTTC,38,South West,24.60828295,6.640247481,35.24136065789474,TRUE
Plusnet,FTTC,38,South West,26.93170082,8.75874039,29.127103105263156,TRUE
Plusnet,FTTC,38,South West,24.6141482,5.335853326,35.22592578947369,TRUE
Plusnet,FTTC,38,South West,35.63664829,9.187601609,6.219346605263167,FALSE
Plusnet,FTTC,38,South West,36.18106715,9.120068382,4.78666539473685,FALSE
Plusnet,FTTC,38,South West,37.07514526,9.261419333,2.4338282631578965,FALSE
Plusnet,FTTC,38,South West,37.01059547,9.195635173,2.6036961315789515,FALSE
Plusnet,FTTC,38,South West,25.45251822,4.929171962,33.01968889473684,TRUE
Plusnet,FTTC,38,Wales,28.01084396,7.576881459,26.28725273684211,TRUE
Plusnet,FTTC,38,Wales,4.891999562,0.430253862,87.12631694210525,TRUE
Plusnet,FTTC,38,Wales,23.66884966,6.146862937,37.71355352631579,TRUE
Plusnet,FTTC,38,Wales,29.43188319,7.183393168,22.54767581578947,TRUE
Plusnet,FTTC,38,Wales,36.52914266,9.256591605,3.870677210526321,FALSE
Plusnet,FTTC,38,Wales,17.91908576,5.764489062,52.844511157894736,TRUE
Plusnet,FTTC,38,Wales,19.45864802,4.576708415,48.793031526315794,TRUE
Plusnet,FTTC,38,Wales,35.32026141,6.621713672,7.051943657894736,FALSE
Plusnet,FTTC,38,West Midlands,36.74140201,9.167360587,3.3120999736842065,FALSE
Plusnet,FTTC,38,West Midlands,18.66160268,3.881508132,50.8905192631579,TRUE
Plusnet,FTTC,38,West Midlands,36.48444857,9.178892163,3.988293236842111,FALSE
Plusnet,FTTC,38,West Midlands,29.47795129,8.467371692,22.42644397368421,TRUE
Plusnet,FTTC,38,West Midlands,36.6649387,9.194413221,3.5133192105263147,FALSE
Plusnet,FTTC,38,West Midlands,11.69526549,4.203077464,69.22298555263157,TRUE
Plusnet,FTTC,38,West Midlands,16.59918186,4.071031103,56.3179424736842,TRUE
Plusnet,FTTC,38,West Midlands,31.6468176,7.971325403,16.718901052631583,TRUE
Plusnet,FTTC,38,West Midlands,30.11387078,3.548291874,20.75297163157895,TRUE
Plusnet,FTTC,38,Yorkshire & Humberside,36.93478317,9.264474398,2.803202184210519,FALSE
Plusnet,FTTC,38,Yorkshire & Humberside,37.10140777,9.182027856,2.364716394736838,FALSE
Plusnet,FTTC,38,Yorkshire & Humberside,10.75026193,1.004903531,71.7098370263158,TRUE
Plusnet,FTTC,38,Yorkshire & Humberside,34.78609942,9.156899218,8.45763310526316,FALSE
Plusnet,FTTC,38,Yorkshire & Humberside,37.14013935,9.203466612,2.262791184210531,FALSE
Plusnet,FTTC,38,Yorkshire & Humberside,17.51621887,3.932248624,53.90468718421053,TRUE
Plusnet,FTTC,38,Yorkshire & Humberside,24.36592755,3.006820489,35.87913802631579,TRUE
Plusnet,FTTC,38,Yorkshire & Humberside,28.63075621,6.582050315,24.655904710526315,TRUE
Plusnet,FTTC,38,Yorkshire & Humberside,37.11941569,9.206328,2.317327131578956,FALSE
Plusnet,FTTC,38,Yorkshire & Humberside,35.13448743,9.148479203,7.540822552631579,FALSE
Plusnet,FTTC,38,Yorkshire & Humberside,32.82962426,8.095739853,13.606251947368413,TRUE
Plusnet,FTTC,38,Yorkshire & Humberside,36.37795436,9.251098029,4.268541157894745,FALSE
Plusnet,FTTC,38,Yorkshire & Humberside,19.53739025,2.924068212,48.58581513157894,TRUE
Plusnet,FTTC,38,Yorkshire & Humberside,36.156715,9.158440659,4.850750000000004,FALSE
Plusnet,FTTC,38,Yorkshire & Humberside,35.88610077,7.454025111,5.562892710526319,FALSE
Plusnet,FTTC,38,Yorkshire & Humberside,31.68618243,5.339206216,16.615309394736848,TRUE
Plusnet,FTTC,38,Yorkshire & Humberside,27.38003863,4.18832338,27.94726676315789,TRUE
Plusnet,FTTC,55,East Midlands,49.81341695,9.218768815,9.430151000000006,FALSE
Plusnet,FTTC,55,North West,40.85812571,7.220987361,25.7124987090909,TRUE
Plusnet,FTTC,55,North West,43.82783281,9.171465626,20.31303125454546,TRUE
Plusnet,FTTC,55,Scotland,41.62320832,8.813927622,24.32143941818181,TRUE
Plusnet,FTTC,55,South East,38.30774019,9.482160889,30.3495632909091,TRUE
Plusnet,FTTC,55,South East,48.5126694,8.42167041,11.795146545454545,TRUE
Plusnet,FTTC,55,Wales,50.92754942,9.257289133,7.404455600000002,FALSE
Plusnet,FTTC,76,East,67.79785538,18.56451384,10.792295552631577,TRUE
Plusnet,FTTC,76,East,45.97066326,17.41120945,39.51228518421052,TRUE
Plusnet,FTTC,76,East,73.6629021,18.4805575,3.075128815789478,FALSE
Plusnet,FTTC,76,East,37.19472546,10.68853588,51.0595717631579,TRUE
Plusnet,FTTC,76,East,69.97595736,18.54902719,7.926371894736849,FALSE
Plusnet,FTTC,76,East,45.8673174,6.294452908,39.64826657894737,TRUE
Plusnet,FTTC,76,East,73.84801195,18.40251793,2.8315632236842103,FALSE
Plusnet,FTTC,76,East,53.13882918,18.42073752,30.08048792105263,TRUE
Plusnet,FTTC,76,East,68.5139029,18.42998175,9.850127763157888,FALSE
Plusnet,FTTC,76,East,64.52713904,11.22389603,15.095869684210534,TRUE
Plusnet,FTTC,76,East,68.44672702,18.52765602,9.938517078947372,FALSE
Plusnet,FTTC,76,East,62.17662627,17.33124,18.18864964473684,TRUE
Plusnet,FTTC,76,East,49.43640483,16.47334902,34.95209890789474,TRUE
Plusnet,FTTC,76,East,66.26044518,18.5489458,12.81520371052631,TRUE
Plusnet,FTTC,76,East,73.55652074,18.43300905,3.215104289473689,FALSE
Plusnet,FTTC,76,East,73.46084015,18.55104265,3.340999802631585,FALSE
Plusnet,FTTC,76,East,71.70180929,18.31297002,5.655514092105263,FALSE
Plusnet,FTTC,76,East,58.09859979,18.43195146,23.554473960526316,TRUE
Plusnet,FTTC,76,East,70.90671353,18.47808653,6.701692723684205,FALSE
Plusnet,FTTC,76,East,73.72499829,18.43150993,2.993423302631576,FALSE
Plusnet,FTTC,76,East,71.85454536,18.38470342,5.454545578947364,FALSE
Plusnet,FTTC,76,East,60.31355664,17.47713889,20.640057052631576,TRUE
Plusnet,FTTC,76,East,46.47878151,13.37781336,38.84370853947369,TRUE
Plusnet,FTTC,76,East,28.73840831,8.1515122860000009,62.18630485526317,TRUE
Plusnet,FTTC,76,East Midlands,43.89508549,10.83664702,42.24330856578947,TRUE
Plusnet,FTTC,76,East Midlands,72.14335211,17.42077401,5.074536697368428,FALSE
Plusnet,FTTC,76,East Midlands,70.12279191,16.80591296,7.73316853947368,FALSE
Plusnet,FTTC,76,East Midlands,72.16652982,18.33319786,5.044039710526324,FALSE
Plusnet,FTTC,76,East Midlands,64.3915448,18.54095957,15.27428315789473,TRUE
Plusnet,FTTC,76,East Midlands,46.19432508,9.596625179,39.21799331578947,TRUE
Plusnet,FTTC,76,East Midlands,51.01135225,12.31299042,32.87979967105263,TRUE
Plusnet,FTTC,76,East Midlands,66.157104,16.96495223,12.951178947368417,TRUE
Plusnet,FTTC,76,East Midlands,45.54404885,16.50441963,40.07361993421053,TRUE
Plusnet,FTTC,76,East Midlands,73.69994854,18.42708439,3.026383500000008,FALSE
Plusnet,FTTC,76,East Midlands,69.7618472,18.38308647,8.208095789473676,FALSE
Plusnet,FTTC,76,East Midlands,62.341561,15.41027687,17.9716302631579,TRUE
Plusnet,FTTC,76,London,66.54139432,12.17146502,12.445533789473691,TRUE
Plusnet,FTTC,76,London,29.89982521,10.60653349,60.6581247236842,TRUE
Plusnet,FTTC,76,London,54.2193079,18.53266495,28.65880539473685,TRUE
Plusnet,FTTC,76,London,45.36575153,18.26255962,40.308221671052635,TRUE
Plusnet,FTTC,76,London,74.13906935,18.55742899,2.4485929605263164,FALSE
Plusnet,FTTC,76,London,69.83104789,18.378929,8.11704225000001,FALSE
Plusnet,FTTC,76,London,71.52108981,18.27254055,5.893302881578939,FALSE
Plusnet,FTTC,76,North East,38.33623139,11.46358714,49.557590276315786,TRUE
Plusnet,FTTC,76,North East,43.03596019,15.86500735,43.37373659210527,TRUE
Plusnet,FTTC,76,North East,60.19213262,16.72582884,20.799825499999997,TRUE
Plusnet,FTTC,76,North East,70.47657145,15.51016596,7.267669144736849,FALSE
Plusnet,FTTC,76,North East,72.93783084,18.38125943,4.029169947368416,FALSE
Plusnet,FTTC,76,North East,52.44596825,13.72481301,30.992147039473682,TRUE
Plusnet,FTTC,76,North East,50.66164294,16.35108335,33.339943500000004,TRUE
Plusnet,FTTC,76,North East,62.91764189,18.56325797,17.213629092105265,TRUE
Plusnet,FTTC,76,North East,37.67584109,18.36827654,50.42652488157895,TRUE
Plusnet,FTTC,76,North East,66.87910391,16.87836333,12.001179065789476,TRUE
Plusnet,FTTC,76,North East,65.62696358,18.54543842,13.648732131578956,TRUE
Plusnet,FTTC,76,North East,74.12120598,18.2544741,2.472097394736843,FALSE
Plusnet,FTTC,76,North West,72.38538008,18.51743494,4.756078842105257,FALSE
Plusnet,FTTC,76,North West,42.06889618,12.88477177,44.6461892368421,TRUE
Plusnet,FTTC,76,North West,72.97710163,18.34152687,3.9774978552631484,FALSE
Plusnet,FTTC,76,North West,63.0134704,18.39603221,17.087538947368415,TRUE
Plusnet,FTTC,76,North West,73.71381486,18.56463862,3.008138342105264,FALSE
Plusnet,FTTC,76,North West,54.68016381,17.57669964,28.052416039473684,TRUE
Plusnet,FTTC,76,North West,71.79060904,16.71450965,5.538672315789465,FALSE
Plusnet,FTTC,76,North West,72.09772962,18.48766148,5.13456628947369,FALSE
Plusnet,FTTC,76,North West,55.71524387,17.56339351,26.69046859210526,TRUE
Plusnet,FTTC,76,North West,53.10328344,12.86313328,30.12725863157895,TRUE
Plusnet,FTTC,76,North West,43.13382188,11.62491238,43.244971210526316,TRUE
Plusnet,FTTC,76,North West,47.65749801,10.56928916,37.2927657763158,TRUE
Plusnet,FTTC,76,North West,59.39910967,18.43681767,21.843276749999998,TRUE
Plusnet,FTTC,76,North West,61.11278127,18.40580247,19.588445697368424,TRUE
Plusnet,FTTC,76,North West,69.43622879,18.38975017,8.636541065789471,FALSE
Plusnet,FTTC,76,North West,70.08084868,18.49521974,7.788356999999997,FALSE
Plusnet,FTTC,76,North West,46.9803983,6.476086662,38.18368644736842,TRUE
Plusnet,FTTC,76,North West,72.11309216,18.17446243,5.11435242105264,FALSE
Plusnet,FTTC,76,North West,70.82773262,16.50895098,6.805614973684203,FALSE
Plusnet,FTTC,76,North West,37.42169653,6.732751558,50.76092561842106,TRUE
Plusnet,FTTC,76,North West,73.10621952,18.32076394,3.807605894736847,FALSE
Plusnet,FTTC,76,North West,70.66372307,12.34796195,7.02141701315789,FALSE
Plusnet,FTTC,76,North West,65.45639258,18.54899063,13.873167657894738,TRUE
Plusnet,FTTC,76,North West,63.24554955,16.89887721,16.78217164473684,TRUE
Plusnet,FTTC,76,North West,47.17956898,13.9332509,37.92161976315789,TRUE
Plusnet,FTTC,76,Northern Ireland,49.85873487,6.773108636,34.3964014868421,TRUE
Plusnet,FTTC,76,Northern Ireland,71.82416085,16.90431762,5.494525197368423,FALSE
Plusnet,FTTC,76,Northern Ireland,62.37417896,18.2481056,17.92871189473684,TRUE
Plusnet,FTTC,76,Northern Ireland,61.46685841,13.86637626,19.12255472368421,TRUE
Plusnet,FTTC,76,Northern Ireland,74.03886816,16.94242516,2.580436631578938,FALSE
Plusnet,FTTC,76,Northern Ireland,69.17778158,18.42371477,8.976603184210525,FALSE
Plusnet,FTTC,76,Northern Ireland,52.72087325,15.45987246,30.63042993421053,TRUE
Plusnet,FTTC,76,Scotland,47.33266829,15.1016894,37.72017330263158,TRUE
Plusnet,FTTC,76,Scotland,63.07347261,18.43760578,17.008588671052628,TRUE
Plusnet,FTTC,76,Scotland,45.56717204,14.35012028,40.04319468421052,TRUE
Plusnet,FTTC,76,Scotland,65.94802284,18.54710267,13.226285736842113,TRUE
Plusnet,FTTC,76,Scotland,71.40378358,18.540654580000002,6.0476531842105326,FALSE
Plusnet,FTTC,76,Scotland,71.61838063,18.52304177,5.765288644736836,FALSE
Plusnet,FTTC,76,Scotland,30.77639298,7.36245072,59.50474607894737,TRUE
Plusnet,FTTC,76,Scotland,63.96032798,16.61276313,15.841673710526313,TRUE
Plusnet,FTTC,76,Scotland,66.40285274,9.5240976,12.627825342105261,TRUE
Plusnet,FTTC,76,Scotland,64.35939433,18.43634948,15.316586407894736,TRUE
Plusnet,FTTC,76,Scotland,73.53783427,18.45334019,3.2396917499999933,FALSE
Plusnet,FTTC,76,Scotland,51.61124044,8.988085088,32.09047310526316,TRUE
Plusnet,FTTC,76,Scotland,64.73536933,17.44425026,14.82188246052632,TRUE
Plusnet,FTTC,76,Scotland,55.50658769,18.35124972,26.96501619736842,TRUE
Plusnet,FTTC,76,Scotland,39.2590142,13.08700827,48.34340236842105,TRUE
Plusnet,FTTC,76,Scotland,49.91248803,16.32117979,34.325673644736845,TRUE
Plusnet,FTTC,76,Scotland,46.47154221,13.91271856,38.85323393421052,TRUE
Plusnet,FTTC,76,Scotland,73.54032405,18.39120365,3.236415723684217,FALSE
Plusnet,FTTC,76,Scotland,65.83637343,15.80554496,13.373192855263163,TRUE
Plusnet,FTTC,76,South East,71.6739173,18.2650941,5.692214078947369,FALSE
Plusnet,FTTC,76,South East,29.41279099,13.36390232,61.2989592236842,TRUE
Plusnet,FTTC,76,South East,52.50849769,14.84408479,30.90987146052632,TRUE
Plusnet,FTTC,76,South East,50.89734953,11.29756986,33.02980325,TRUE
Plusnet,FTTC,76,South East,38.34498684,16.47924573,49.54606994736842,TRUE
Plusnet,FTTC,76,South East,15.74317517,15.74371397,79.28529582894737,TRUE
Plusnet,FTTC,76,South East,51.19886196,18.43285205,32.63307636842105,TRUE
Plusnet,FTTC,76,South East,69.29654805,16.95089549,8.820331513157898,FALSE
Plusnet,FTTC,76,South East,73.31550893,16.96337511,3.5322250921052727,FALSE
Plusnet,FTTC,76,South East,64.2173551,18.40068987,15.50348013157894,TRUE
Plusnet,FTTC,76,South East,71.70045491,18.51197208,5.657296171052625,FALSE
Plusnet,FTTC,76,South East,40.11043719,10.86678888,47.22310896052632,TRUE
Plusnet,FTTC,76,South East,73.75210982,18.31229708,2.957750236842104,FALSE
Plusnet,FTTC,76,South East,36.30635378,12.93495733,52.22848186842105,TRUE
Plusnet,FTTC,76,South East,70.50411463,18.42026433,7.231428118421047,FALSE
Plusnet,FTTC,76,South East,32.21870772,9.01328423,57.60696352631579,TRUE
Plusnet,FTTC,76,South East,72.79521377,18.4619569,4.2168239868421,FALSE
Plusnet,FTTC,76,South East,64.69711081,18.466172,14.872222618421056,TRUE
Plusnet,FTTC,76,South East,39.96859857,7.407791103,47.409738723684214,TRUE
Plusnet,FTTC,76,South East,53.99169591,9.384071151,28.958294855263162,TRUE
Plusnet,FTTC,76,South East,68.5667391,18.53011232,9.780606447368411,FALSE
Plusnet,FTTC,76,South East,70.82715259,16.72672217,6.806378171052635,FALSE
Plusnet,FTTC,76,South East,62.04591827,15.21786522,18.360633855263156,TRUE
Plusnet,FTTC,76,South East,45.28246845,9.056338652,40.41780467105263,TRUE
Plusnet,FTTC,76,South East,68.11849855,17.44948626,10.370396644736845,TRUE
Plusnet,FTTC,76,South East,69.52198488,18.46849595,8.523704105263151,FALSE
Plusnet,FTTC,76,South East,73.65068224,18.52933763,3.0912075789473756,FALSE
Plusnet,FTTC,76,South East,60.08176505,18.56188327,20.945045986842104,TRUE
Plusnet,FTTC,76,South East,66.95774968,18.04932109,11.897697789473675,TRUE
Plusnet,FTTC,76,South East,58.44331701,18.5446132,23.10089867105263,TRUE
Plusnet,FTTC,76,South East,46.23417385,11.84676283,39.16556072368421,TRUE
Plusnet,FTTC,76,South East,46.47976404,11.64364652,38.842415736842106,TRUE
Plusnet,FTTC,76,South East,63.3880658,15.29906286,16.594650263157895,TRUE
Plusnet,FTTC,76,South East,70.60958916,18.53355811,7.092645842105265,FALSE
Plusnet,FTTC,76,South East,58.24496939,18.37872615,23.361882381578948,TRUE
Plusnet,FTTC,76,South East,59.83223805,18.51362697,21.273370986842107,TRUE
Plusnet,FTTC,76,South East,71.86841122,18.45906051,5.436301026315791,FALSE
Plusnet,FTTC,76,South East,68.467544,13.88017755,9.911126315789469,FALSE
Plusnet,FTTC,76,South East,39.32545976,12.20136461,48.255973999999995,TRUE
Plusnet,FTTC,76,South East,66.23777654,18.13080776,12.845030868421054,TRUE
Plusnet,FTTC,76,South East,46.8282961,18.52779748,38.38382092105263,TRUE
Plusnet,FTTC,76,South East,56.24152149,8.381167345,25.997998039473693,TRUE
Plusnet,FTTC,76,South East,70.64872171,16.94053805,7.041155644736836,FALSE
Plusnet,FTTC,76,South East,55.12947397,8.652955058,27.461218460526315,TRUE
Plusnet,FTTC,76,South East,60.64712879,18.40794612,20.201146328947374,TRUE
Plusnet,FTTC,76,South East,51.03689701,17.50079767,32.84618814473685,TRUE
Plusnet,FTTC,76,South East,58.46485395,14.44849013,23.072560592105265,TRUE
Plusnet,FTTC,76,South East,30.85882295,5.88582579,59.39628559210526,TRUE
Plusnet,FTTC,76,South East,59.98104743,9.120287452,21.077569171052634,TRUE
Plusnet,FTTC,76,South East,73.67251464,18.42781497,3.0624807368421014,FALSE
Plusnet,FTTC,76,South East,64.31244107,18.01526478,15.378367013157886,TRUE
Plusnet,FTTC,76,South East,63.65666308,18.56145361,16.241232789473685,TRUE
Plusnet,FTTC,76,South East,71.59654845,16.94195224,5.79401519736842,FALSE
Plusnet,FTTC,76,South West,61.6147988,18.54905939,18.927896315789468,TRUE
Plusnet,FTTC,76,South West,52.56025939,12.31984275,30.84176396052632,TRUE
Plusnet,FTTC,76,South West,70.25328574,18.42712494,7.561466131578953,FALSE
Plusnet,FTTC,76,South West,51.31101659,14.52137587,32.4855044868421,TRUE
Plusnet,FTTC,76,South West,46.96422252,17.98379275,38.20497036842105,TRUE
Plusnet,FTTC,76,South West,50.59599833,12.00302788,33.4263179868421,TRUE
Plusnet,FTTC,76,South West,71.27964852,16.91294369,6.21098878947369,FALSE
Plusnet,FTTC,76,South West,63.25820655,18.39849451,16.765517697368427,TRUE
Plusnet,FTTC,76,South West,74.05578236,18.52835207,2.5581811052631647,FALSE
Plusnet,FTTC,76,South West,55.66893902,18.29849329,26.75139602631578,TRUE
Plusnet,FTTC,76,South West,71.67099583,18.38971398,5.696058118421059,FALSE
Plusnet,FTTC,76,South West,73.6893552,18.43262496,3.0403221052631655,FALSE
Plusnet,FTTC,76,South West,46.13691739,15.86981294,39.29352975,TRUE
Plusnet,FTTC,76,South West,65.61592199,16.92415526,13.66326053947368,TRUE
Plusnet,FTTC,76,South West,43.45735978,13.01236549,42.81926344736842,TRUE
Plusnet,FTTC,76,South West,43.44310964,13.62109922,42.83801363157894,TRUE
Plusnet,FTTC,76,South West,66.82680281,18.4107819,12.069996302631573,TRUE
Plusnet,FTTC,76,South West,36.41128562,15.46145998,52.09041365789474,TRUE
Plusnet,FTTC,76,South West,73.52903151,18.35299583,3.2512743289473742,FALSE
Plusnet,FTTC,76,South West,66.30402728,18.4295403,12.757858842105263,TRUE
Plusnet,FTTC,76,South West,70.88791838,18.56207905,6.726423184210524,FALSE
Plusnet,FTTC,76,Wales,61.1310592,17.46590933,19.56439578947368,TRUE
Plusnet,FTTC,76,Wales,72.28760688,18.51899924,4.884727789473686,FALSE
Plusnet,FTTC,76,Wales,73.3460974,18.36992314,3.4919771052631514,FALSE
Plusnet,FTTC,76,Wales,53.63316728,13.09557051,29.43004305263158,TRUE
Plusnet,FTTC,76,Wales,41.35759471,16.33288757,45.582112223684206,TRUE
Plusnet,FTTC,76,Wales,73.34450938,18.43441147,3.4940666052631513,FALSE
Plusnet,FTTC,76,Wales,48.35066613,12.94326119,36.380702460526315,TRUE
Plusnet,FTTC,76,Wales,65.41050583,18.42741494,13.933544960526309,TRUE
Plusnet,FTTC,76,Wales,72.40892596,18.44980668,4.725097421052625,FALSE
Plusnet,FTTC,76,West Midlands,46.20535519,13.86671793,39.2034800131579,TRUE
Plusnet,FTTC,76,West Midlands,70.06171677,18.39358854,7.813530565789469,FALSE
Plusnet,FTTC,76,West Midlands,50.65869843,16.23302244,33.34381785526316,TRUE
Plusnet,FTTC,76,West Midlands,72.29009927,18.53071787,4.8814483289473705,FALSE
Plusnet,FTTC,76,West Midlands,72.35646047,18.5552147,4.794130960526314,FALSE
Plusnet,FTTC,76,West Midlands,28.77096593,9.98644642,62.14346588157894,TRUE
Plusnet,FTTC,76,West Midlands,67.75430072,18.43438338,10.84960431578947,TRUE
Plusnet,FTTC,76,West Midlands,47.85179397,12.49045969,37.03711319736841,TRUE
Plusnet,FTTC,76,West Midlands,66.30245693,18.50577053,12.759925092105256,TRUE
Plusnet,FTTC,76,West Midlands,73.46372643,17.74813385,3.337202065789482,FALSE
Plusnet,FTTC,76,West Midlands,64.04061679,18.25083589,15.736030539473683,TRUE
Plusnet,FTTC,76,West Midlands,46.47692865,10.41945708,38.8461465131579,TRUE
Plusnet,FTTC,76,West Midlands,66.75384199,18.11258452,12.165997381578949,TRUE
Plusnet,FTTC,76,Yorkshire & Humberside,72.07810227,18.39559747,5.160391749999997,FALSE
Plusnet,FTTC,76,Yorkshire & Humberside,43.58312724,11.76819674,42.65377994736841,TRUE
Plusnet,FTTC,76,Yorkshire & Humberside,73.01555981,16.91845237,3.926894986842106,FALSE
Plusnet,FTTC,76,Yorkshire & Humberside,66.41573367,17.79088391,12.610876750000008,TRUE
Plusnet,FTTC,76,Yorkshire & Humberside,69.61923897,18.5708765,8.395738197368424,FALSE
Plusnet,FTTC,76,Yorkshire & Humberside,63.84539631,16.91656184,15.992899592105267,TRUE
Plusnet,FTTC,76,Yorkshire & Humberside,56.88762426,18.41782844,25.147862815789466,TRUE
Plusnet,FTTC,76,Yorkshire & Humberside,48.81380119,17.77283202,35.77131422368421,TRUE
Plusnet,FTTC,76,Yorkshire & Humberside,70.48705967,18.43824447,7.253868855263167,FALSE
Plusnet,FTTC,76,Yorkshire & Humberside,45.37123302,14.41621739,40.30100918421053,TRUE
Plusnet,FTTC,76,Yorkshire & Humberside,37.47269657,18.56862158,50.693820302631586,TRUE
Plusnet,FTTC,76,Yorkshire & Humberside,61.61770497,18.41817384,18.92407240789474,TRUE
Plusnet,FTTC,76,Yorkshire & Humberside,67.66172666,18.43524094,10.971412289473685,TRUE
Plusnet,FTTC,76,Yorkshire & Humberside,73.15095396,18.49002826,3.7487447894736903,FALSE
Plusnet,FTTC,76,Yorkshire & Humberside,73.81248029,18.54683848,2.8783154078947417,FALSE
Plusnet,FTTC,76,Yorkshire & Humberside,32.45693437,7.142785421,57.29350740789474,TRUE
Plusnet,FTTC,76,Yorkshire & Humberside,45.17950256,17.46262097,40.553286105263155,TRUE
Plusnet,FTTC,76,Yorkshire & Humberside,35.40183812,9.266381821,53.418634052631575,TRUE
Plusnet,FTTC,76,Yorkshire & Humberside,67.31083894,15.62603508,11.433106657894742,TRUE
Plusnet,FTTC,76,Yorkshire & Humberside,58.1971564,18.52811705,23.42479421052632,TRUE
Sky,FTTC,38,East,28.42371597,5.36083182,25.20074744736842,TRUE
Sky,FTTC,38,East,15.297219,1.124051618,59.744160526315795,TRUE
Sky,FTTC,38,East,37.08963169,7.567508055,2.3957060789473754,FALSE
Sky,FTTC,38,East,24.83585012,6.250357608,34.64249968421053,TRUE
Sky,FTTC,38,East,36.71693568,8.976582316,3.3764850526315815,FALSE
Sky,FTTC,38,East Midlands,36.86802585,7.129585606,2.978879342105257,FALSE
Sky,FTTC,38,East Midlands,30.52695195,9.095369888,19.66591592105263,TRUE
Sky,FTTC,38,East Midlands,37.07161308,7.300668905,2.443123473684214,FALSE
